customer_id,months_subscribed,avg_monthly_spend,app_user,support_tickets,upgraded_premium
22789,17,55.74,1,1,1
22790,16,27.29,0,3,0
22791,26,47.4,1,0,1
22792,9,63.23,1,0,1
22793,21,31.71,0,3,0
22794,22,30.78,1,0,0
22795,7,30.24,0,1,0
22796,16,38.38,0,1,0
22797,24,39.07,1,1,0
22798,23,68.21,1,5,0
22799,10,25.42,1,1,0
22800,30,43.27,1,2,1
22801,25,23.29,0,0,0
22802,33,58.07,0,1,1
22803,14,59.23,1,1,0
22804,13,34.48,1,2,1
22805,36,52.02,1,3,0
22806,24,40.61,0,1,0
22807,27,44.99,0,2,0
22808,29,48.37,0,1,0
22809,13,53.53,1,1,0
22810,5,35.91,0,0,0
22811,26,42.7,1,1,1
22812,11,39.19,1,0,0
22813,19,59.94,1,2,1
22814,28,38.16,0,2,0
22815,34,40.62,1,0,1
22816,24,40.27,0,3,0
22817,12,36.25,1,1,0
22818,14,27.14,0,0,0
22819,34,54.84,0,0,0
22820,34,36.26,0,0,0
22821,7,51.03,1,3,0
22822,25,36.34,1,2,1
22823,12,34.48,1,1,0
22824,5,56.59,1,0,1
22825,23,68.05,1,2,1
22826,15,43.63,0,3,1
22827,3,33.3,0,1,1
22828,19,42.29,1,0,0
22829,13,36.95,1,0,0
22830,14,36.46,1,1,0
22831,15,42.84,1,3,1
22832,12,15.3,0,0,0
22833,30,9.34,1,0,0
22834,17,89.36,1,1,1
22835,5,25.17,1,2,0
22836,20,18.29,0,0,0
22837,17,29.55,1,0,0
22838,15,36.7,0,1,0
22839,14,18.17,1,1,0
22840,15,55.16,1,1,1
22841,26,55.34,1,2,1
22842,28,8.0,1,1,0
22843,3,62.99,1,2,1
22844,31,40.43,1,2,1
22845,21,43.17,1,1,0
22846,18,8.0,1,0,0
22847,7,49.78,1,1,0
22848,13,40.79,0,1,0
22849,4,60.93,1,0,0
22850,27,33.44,0,1,1
22851,4,28.52,0,0,0
22852,23,50.05,0,0,0
22853,31,36.88,1,3,1
22854,20,45.2,0,3,0
22855,29,8.59,1,1,0
22856,30,35.21,0,2,0
22857,12,33.22,0,1,0
22858,23,34.71,1,1,0
22859,29,53.0,1,0,0
22860,27,58.98,0,0,0
22861,16,34.73,1,2,0
22862,19,69.35,1,1,0
22863,13,29.27,1,0,0
22864,19,76.12,1,1,0
22865,4,46.71,0,0,0
22866,2,54.29,1,2,0
22867,32,44.73,1,2,1
22868,25,22.03,1,2,0
22869,21,28.39,0,1,0
22870,31,40.79,0,0,0
22871,3,60.11,1,3,0
22872,7,57.53,0,0,0
22873,1,25.23,1,2,0
22874,19,42.63,0,0,0
22875,25,27.21,1,0,0
22876,21,67.4,1,0,1
22877,9,53.69,0,1,0
22878,24,33.09,1,2,0
22879,17,49.0,1,2,0
22880,13,32.92,0,0,1
22881,25,52.82,1,0,1
22882,15,45.96,1,1,1
22883,3,37.27,1,0,1
22884,25,47.75,0,1,0
22885,16,38.19,0,2,0
22886,12,20.27,0,1,0
22887,18,30.86,0,0,0
22888,20,69.5,0,2,1
22889,26,40.73,1,3,0
22890,35,49.57,1,0,1
22891,33,12.51,0,3,0
22892,30,65.83,0,1,0
22893,33,54.52,1,1,1
22894,35,38.18,1,0,0
22895,8,45.44,1,1,0
22896,19,25.44,1,1,0
22897,10,31.2,1,1,0
22898,3,31.01,0,2,0
22899,23,32.79,1,1,0
22900,26,18.83,0,2,1
22901,27,35.32,0,0,0
22902,7,61.14,0,2,0
22903,7,34.5,1,2,0
22904,35,57.66,1,1,0
22905,21,40.81,0,1,0
22906,33,50.9,1,0,0
22907,13,30.78,1,0,0
22908,34,46.35,0,1,0
22909,13,23.56,0,2,0
22910,29,47.57,1,0,1
22911,29,33.65,1,0,0
22912,11,49.91,1,0,0
22913,16,66.76,1,1,1
22914,14,43.1,0,1,0
22915,30,46.43,0,2,0
22916,13,38.5,0,1,0
22917,3,57.0,1,1,0
22918,3,72.56,1,0,0
22919,29,19.9,1,1,0
22920,4,49.85,1,1,0
22921,24,24.71,0,1,0
22922,21,32.39,0,3,0
22923,6,54.57,1,0,0
22924,15,28.27,0,1,1
22925,32,60.95,1,1,0
22926,33,52.3,0,0,0
22927,23,32.87,1,1,1
22928,13,22.09,0,0,0
22929,25,53.96,1,0,1
22930,2,53.85,0,1,0
22931,12,47.12,1,1,1
22932,30,40.28,0,0,0
22933,31,44.35,1,1,1
22934,2,72.22,0,2,0
22935,11,10.44,1,0,0
22936,7,46.44,1,2,0
22937,1,24.77,1,1,0
22938,31,36.51,1,1,0
22939,11,19.15,1,0,0
22940,17,41.14,1,0,0
22941,30,53.82,1,1,0
22942,21,33.37,1,0,0
22943,13,37.16,0,3,0
22944,16,57.43,1,1,0
22945,32,40.46,1,0,0
22946,36,53.31,1,0,1
22947,34,44.54,0,1,0
22948,11,51.64,0,2,0
22949,6,42.74,0,2,0
22950,12,57.18,1,1,0
22951,3,35.04,1,1,0
22952,9,48.29,1,1,0
22953,12,51.76,0,3,0
22954,24,53.05,1,2,1
22955,21,26.33,0,0,1
22956,35,52.77,0,0,0
22957,8,58.52,1,0,1
22958,2,44.14,1,1,0
22959,35,58.96,1,0,0
22960,5,56.01,1,2,0
22961,3,8.0,1,0,0
22962,12,79.15,0,1,0
22963,2,52.25,1,1,0
22964,29,37.64,1,2,0
22965,10,57.34,0,2,0
22966,1,37.14,0,1,0
22967,32,69.78,0,1,1
22968,34,22.1,1,3,0
22969,13,45.29,1,0,1
22970,14,39.38,1,1,0
22971,23,42.98,1,0,0
22972,25,51.42,0,2,0
22973,17,46.54,1,1,0
22974,10,53.47,1,1,1
22975,36,56.3,0,0,0
22976,29,39.74,0,0,1
22977,14,80.24,1,2,1
22978,18,52.45,0,2,0
22979,29,56.82,0,2,0
22980,5,66.77,1,1,0
22981,6,52.38,0,3,0
22982,26,22.34,1,0,1
22983,17,41.31,1,1,1
22984,32,29.02,1,2,0
22985,35,37.24,1,0,1
22986,20,36.96,0,1,0
22987,24,41.32,0,2,0
22988,10,44.9,1,2,0
22989,36,36.82,0,0,0
22990,21,41.45,0,1,0
22991,35,53.16,1,1,1
22992,36,41.88,0,2,1
22993,16,46.8,0,2,0
22994,5,34.53,1,2,0
22995,26,30.32,1,0,0
22996,23,63.13,0,0,0
22997,26,51.68,0,0,1
22998,13,56.39,0,1,0
22999,30,39.09,0,1,1
23000,12,40.95,0,0,0
23001,12,37.51,1,1,0
23002,32,51.21,1,1,1
23003,12,64.3,1,0,1
23004,27,60.48,0,3,0
23005,36,45.33,0,2,0
23006,22,23.56,1,0,0
23007,12,24.49,1,2,0
23008,4,55.37,1,0,0
23009,27,44.13,1,0,1
23010,4,25.52,1,2,0
23011,5,56.62,1,1,0
23012,20,74.33,0,0,0
23013,12,35.08,0,2,1
23014,17,47.37,0,1,0
23015,33,55.5,0,0,1
23016,29,40.96,0,1,1
23017,13,31.89,1,2,0
23018,15,59.07,1,1,0
23019,22,24.27,1,3,0
23020,15,35.2,1,2,0
23021,14,51.29,0,1,0
23022,28,61.95,0,1,0
23023,2,43.64,0,4,0
23024,29,41.19,0,2,0
23025,10,57.41,0,0,0
23026,2,51.34,0,1,0
23027,29,43.72,0,1,0
23028,19,38.93,0,1,0
23029,35,35.56,1,2,0
23030,30,44.49,1,1,0
23031,3,74.48,1,0,0
23032,5,41.73,0,2,0
23033,7,26.05,1,2,0
23034,33,50.49,1,0,1
23035,18,97.34,0,3,0
23036,12,56.47,1,1,0
23037,18,51.31,0,2,0
23038,27,8.0,0,2,0
23039,7,48.63,0,2,0
23040,17,30.12,1,0,0
23041,32,31.88,1,0,0
23042,3,41.25,1,2,0
23043,33,11.1,0,1,0
23044,8,47.1,1,1,0
23045,24,53.41,1,0,1
23046,3,40.87,1,0,0
23047,27,48.25,0,1,0
23048,22,50.6,1,2,0
23049,6,39.19,0,1,0
23050,33,43.82,0,1,0
23051,36,44.65,1,3,1
23052,27,63.16,0,2,1
23053,29,45.87,0,2,0
23054,13,41.72,0,2,0
23055,28,37.35,0,2,0
23056,23,38.57,0,4,0
23057,7,15.4,0,2,0
23058,25,40.92,0,1,0
23059,23,23.85,1,1,0
23060,10,65.54,1,0,0
23061,1,43.7,1,1,0
23062,14,38.08,1,1,0
23063,8,37.66,0,2,0
23064,5,24.26,0,2,0
23065,5,55.72,1,2,0
23066,4,39.77,1,1,0
23067,22,54.4,0,1,0
23068,5,30.41,1,3,0
23069,10,35.65,0,1,0
23070,14,44.06,1,3,0
23071,21,29.32,1,0,0
23072,15,31.23,0,2,0
23073,19,45.6,0,2,0
23074,5,39.36,1,2,0
23075,3,8.0,1,1,0
23076,34,53.42,1,1,1
23077,12,38.51,0,0,0
23078,8,37.85,1,0,1
23079,16,8.0,0,2,0
23080,15,34.94,0,1,0
23081,34,8.0,1,1,0
23082,27,31.68,0,1,0
23083,16,57.31,0,1,0
23084,17,56.39,0,1,0
23085,20,57.99,1,1,1
23086,27,33.42,1,1,1
23087,14,38.28,0,0,0
23088,29,47.3,0,1,1
23089,20,70.4,1,2,1
23090,25,48.94,1,1,0
23091,23,18.69,1,2,0
23092,3,39.25,1,0,0
23093,12,71.55,0,2,0
23094,25,18.36,0,2,0
23095,7,52.42,1,2,1
23096,17,48.86,1,3,0
23097,19,29.47,1,0,0
23098,21,36.99,1,2,0
23099,23,40.03,1,1,1
23100,34,13.9,1,1,0
23101,32,44.01,0,0,0
23102,4,25.97,0,0,0
23103,2,63.11,1,3,0
23104,32,44.0,0,1,1
23105,34,56.03,0,2,0
23106,17,24.11,1,0,0
23107,13,59.65,1,1,0
23108,11,54.92,1,1,0
23109,31,46.93,1,1,0
23110,24,48.75,0,1,0
23111,16,48.01,0,2,0
23112,15,52.84,0,1,0
23113,19,37.06,1,0,1
23114,20,36.47,1,1,1
23115,26,37.99,0,3,0
23116,6,45.36,1,2,0
23117,19,32.97,1,2,1
23118,33,60.89,0,1,0
23119,35,50.24,0,1,1
23120,33,43.49,0,2,1
23121,26,46.61,1,2,1
23122,18,31.05,0,1,0
23123,13,36.94,1,2,0
23124,35,23.65,0,0,1
23125,28,61.03,0,1,1
23126,12,62.95,1,1,0
23127,7,42.19,0,0,1
23128,28,40.26,1,1,0
23129,4,30.78,0,0,0
23130,14,38.97,1,0,0
23131,5,62.42,1,0,0
23132,33,59.79,1,2,0
23133,11,8.53,0,2,0
23134,7,28.9,1,3,0
23135,31,32.08,0,2,0
23136,3,8.0,0,1,0
23137,17,31.87,0,1,0
23138,29,34.32,0,1,0
23139,10,33.25,1,4,1
23140,7,47.27,1,0,1
23141,19,34.5,0,1,0
23142,35,28.29,1,1,0
23143,15,35.22,1,2,0
23144,17,45.73,0,4,0
23145,12,55.82,1,0,1
23146,12,46.4,1,0,0
23147,34,38.61,1,1,0
23148,11,31.41,1,1,0
23149,21,52.11,1,0,1
23150,13,70.99,1,2,0
23151,20,42.24,1,1,0
23152,13,36.61,0,0,0
23153,35,51.29,0,1,0
23154,29,66.19,1,0,1
23155,23,54.75,1,1,1
23156,28,68.0,0,0,1
23157,6,36.84,1,1,0
23158,21,45.1,0,0,0
23159,12,45.77,0,0,0
23160,20,26.88,0,2,0
23161,30,28.6,1,3,0
23162,28,29.72,1,1,0
23163,22,40.77,0,0,0
23164,9,45.8,1,2,0
23165,7,15.61,1,1,0
23166,11,40.34,1,1,0
23167,10,53.1,1,0,1
23168,19,52.96,0,1,1
23169,29,50.54,0,1,0
23170,7,38.71,1,1,0
23171,9,33.58,1,2,1
23172,34,48.91,1,1,0
23173,20,55.7,1,2,0
23174,24,27.46,1,0,0
23175,8,39.05,1,1,0
23176,2,27.32,0,0,0
23177,34,34.41,0,0,1
23178,32,48.17,1,1,0
23179,1,36.82,0,2,0
23180,8,54.67,1,1,0
23181,34,56.62,1,0,1
23182,29,26.83,0,2,0
23183,11,61.04,1,2,0
23184,27,16.44,1,1,0
23185,14,35.26,0,0,0
23186,23,78.35,1,0,1
23187,27,34.14,0,2,0
23188,35,32.91,1,1,0
23189,19,57.33,1,1,1
23190,14,18.19,0,2,0
23191,35,20.7,0,3,0
23192,18,53.91,1,0,0
23193,15,21.09,1,0,0
23194,5,46.82,1,1,1
23195,7,44.95,1,1,0
23196,16,49.76,1,0,0
23197,19,69.6,0,1,0
23198,2,60.21,1,0,0
23199,26,65.96,1,1,1
23200,30,37.43,1,0,0
23201,30,50.46,0,0,0
23202,10,41.93,0,2,0
23203,11,29.19,0,1,0
23204,19,22.39,1,1,0
23205,26,37.48,0,0,0
23206,28,57.42,1,0,1
23207,32,12.04,0,2,0
23208,12,43.65,1,2,0
23209,25,51.86,1,1,0
23210,12,44.1,1,3,0
23211,27,39.21,1,0,1
23212,7,41.22,0,0,0
23213,3,38.2,1,2,0
23214,33,44.47,1,3,1
23215,36,59.33,0,0,0
23216,22,45.7,1,4,0
23217,9,30.07,1,0,0
23218,28,70.52,0,1,0
23219,31,58.53,0,1,0
23220,3,18.6,1,3,0
23221,34,41.58,1,1,1
23222,5,34.55,1,0,1
23223,14,58.87,1,1,1
23224,11,53.71,0,1,0
23225,15,46.0,0,2,0
23226,28,8.0,1,1,0
23227,28,34.44,0,0,0
23228,11,51.06,1,1,0
23229,12,59.48,1,0,0
23230,28,68.29,0,1,0
23231,9,41.32,0,2,0
23232,23,27.85,0,1,0
23233,6,38.45,1,2,1
23234,35,41.38,0,0,0
23235,34,86.92,1,1,1
23236,31,25.46,1,1,0
23237,36,56.67,0,0,0
23238,28,14.24,1,0,0
23239,28,41.13,1,1,1
23240,30,68.59,0,1,0
23241,9,14.43,1,1,0
23242,12,39.9,0,0,0
23243,19,26.45,0,2,0
23244,31,55.22,0,1,1
23245,24,47.24,1,0,0
23246,18,50.44,1,2,0
23247,32,20.75,0,1,1
23248,24,33.65,1,1,0
23249,11,29.82,0,1,0
23250,12,41.09,1,1,0
23251,29,41.56,1,0,1
23252,24,38.73,1,1,1
23253,33,49.41,1,3,0
23254,13,16.44,1,0,1
23255,33,36.0,0,3,0
23256,24,44.25,0,1,0
23257,11,57.47,1,1,0
23258,8,18.03,0,2,0
23259,32,36.34,0,1,0
23260,17,41.33,0,0,0
23261,28,50.08,1,2,0
23262,6,30.42,1,1,0
23263,9,37.75,1,3,0
23264,36,39.94,0,3,0
23265,34,45.86,1,1,0
23266,13,37.73,0,0,0
23267,32,22.15,1,1,0
23268,24,52.75,0,1,0
23269,17,33.52,0,1,0
23270,21,54.32,1,0,0
23271,12,61.19,1,0,1
23272,16,25.84,1,2,0
23273,20,36.64,1,1,0
23274,7,42.04,0,2,0
23275,14,39.78,1,1,0
23276,18,56.85,1,0,0
23277,11,42.32,0,2,0
23278,3,20.82,1,1,0
23279,10,26.66,0,0,0
23280,21,19.3,1,1,0
23281,1,23.63,1,0,0
23282,21,54.13,0,0,0
23283,31,35.25,1,0,0
23284,26,51.19,1,0,1
23285,32,33.57,1,0,0
23286,11,38.19,0,0,0
23287,26,26.51,1,1,1
23288,19,8.0,0,1,0
23289,22,40.01,1,1,0
23290,13,55.38,1,2,0
23291,6,43.56,1,1,0
23292,35,36.7,0,2,0
23293,29,20.73,1,1,0
23294,17,51.3,1,4,0
23295,21,70.61,1,0,1
23296,33,40.8,1,1,1
23297,2,41.6,1,0,0
23298,8,54.87,1,2,0
23299,24,13.4,0,1,0
23300,14,32.14,0,1,0
23301,17,33.53,0,2,0
23302,30,27.7,0,0,1
23303,27,48.19,0,2,0
23304,23,32.17,0,0,0
23305,35,47.04,1,2,1
23306,6,24.73,0,0,0
23307,24,36.03,0,1,0
23308,10,32.36,0,1,0
23309,11,67.29,1,0,0
23310,18,46.58,0,1,0
23311,22,35.11,0,0,0
23312,30,50.84,0,0,0
23313,5,27.9,1,1,0
23314,9,42.4,0,2,1
23315,28,29.83,0,2,0
23316,24,65.99,1,2,1
23317,2,32.58,1,0,1
23318,16,49.22,1,3,1
23319,17,68.3,1,0,1
23320,34,60.94,1,0,1
23321,10,24.16,0,1,0
23322,29,32.05,0,1,0
23323,2,60.98,0,1,0
23324,8,38.5,1,0,0
23325,32,56.7,0,2,0
23326,1,25.89,0,2,0
23327,21,23.33,0,0,0
23328,34,57.0,0,1,1
23329,5,22.39,0,0,0
23330,18,37.23,0,2,0
23331,13,48.01,1,2,0
23332,30,51.15,1,0,0
23333,29,45.73,1,2,0
23334,29,37.7,0,2,0
23335,22,50.22,0,4,0
23336,20,52.51,1,3,0
23337,3,56.62,0,1,0
23338,27,44.11,1,0,1
23339,6,39.6,0,2,0
23340,9,33.17,1,0,1
23341,28,41.4,1,2,0
23342,7,49.08,1,1,0
23343,9,50.08,1,3,0
23344,14,49.8,1,0,0
23345,1,57.2,1,0,1
23346,16,46.69,0,0,0
23347,10,44.2,1,1,0
23348,13,8.0,1,0,0
23349,17,41.59,0,1,1
23350,27,58.08,0,0,0
23351,18,30.31,0,0,0
23352,12,57.57,0,1,0
23353,6,40.54,1,0,1
23354,25,73.21,0,2,0
23355,4,67.22,1,1,0
23356,15,28.51,1,0,0
23357,24,33.39,0,2,1
23358,26,64.47,0,1,0
23359,16,36.13,1,0,0
23360,34,23.62,0,0,0
23361,35,52.54,1,0,1
23362,18,64.78,0,2,0
23363,3,46.99,1,2,0
23364,31,52.41,1,1,0
23365,21,50.32,1,1,0
23366,10,49.93,0,2,0
23367,35,84.24,0,0,0
23368,29,54.88,0,2,0
23369,21,45.49,1,4,0
23370,19,44.2,0,3,0
23371,30,8.0,1,2,1
23372,29,40.92,0,3,0
23373,12,75.11,1,0,0
23374,21,31.18,1,0,1
23375,22,35.5,0,3,0
23376,3,14.39,0,0,0
23377,4,29.05,1,2,0
23378,10,30.51,0,0,0
23379,34,22.75,1,1,0
23380,20,39.23,1,2,1
23381,12,30.0,1,2,0
23382,28,39.07,0,1,0
23383,23,45.2,1,2,0
23384,24,50.42,0,1,0
23385,29,33.63,0,0,0
23386,1,36.82,1,2,0
23387,24,50.54,0,2,0
23388,19,34.11,1,5,0
23389,26,33.4,1,0,0
23390,22,45.03,1,1,0
23391,33,44.6,1,3,1
23392,15,70.61,0,2,0
23393,24,60.42,1,1,1
23394,15,25.73,1,7,0
23395,27,40.1,0,2,0
23396,5,46.21,0,1,1
23397,34,8.0,1,2,0
23398,25,34.33,0,1,0
23399,9,31.89,0,2,0
23400,5,28.48,0,2,0
23401,2,38.13,1,3,0
23402,12,29.59,1,2,0
23403,19,31.26,1,2,0
23404,22,41.78,0,2,0
23405,4,44.89,1,1,0
23406,8,56.9,1,2,1
23407,21,25.84,1,0,0
23408,31,47.6,0,1,0
23409,27,48.15,0,2,0
23410,20,57.16,0,3,0
23411,31,42.46,0,1,0
23412,11,50.48,0,1,0
23413,4,35.01,1,1,0
23414,13,55.88,1,1,0
23415,19,27.54,0,1,0
23416,5,39.94,0,0,0
23417,17,49.8,1,2,0
23418,27,44.92,1,1,1
23419,8,60.07,0,1,0
23420,23,55.24,0,0,1
23421,29,64.25,0,2,0
23422,6,48.19,1,1,1
23423,6,47.7,1,1,0
23424,35,33.62,0,1,0
23425,28,63.78,0,0,1
23426,5,19.47,0,1,0
23427,8,55.29,0,1,0
23428,12,39.11,1,1,0
23429,17,28.38,1,1,0
23430,14,42.98,1,1,0
23431,17,28.07,1,0,0
23432,26,40.71,1,1,1
23433,22,52.48,1,2,1
23434,4,62.49,0,1,0
23435,5,43.3,1,0,0
23436,6,28.89,0,0,0
23437,32,27.74,1,2,0
23438,14,49.03,0,1,0
23439,28,31.77,0,1,0
23440,33,8.0,1,0,0
23441,12,43.56,0,1,0
23442,23,59.68,1,1,0
23443,16,31.75,1,0,0
23444,17,35.54,0,0,0
23445,27,22.52,0,0,0
23446,23,47.31,0,2,1
23447,12,30.46,0,0,0
23448,30,38.5,0,0,0
23449,9,36.47,0,1,1
23450,13,27.0,0,0,0
23451,26,81.16,1,0,1
23452,19,56.88,0,1,0
23453,12,35.16,0,3,0
23454,20,49.71,1,0,1
23455,7,69.77,0,1,1
23456,36,64.77,1,1,0
23457,16,42.83,1,0,1
23458,36,8.0,1,2,0
23459,22,48.81,1,1,1
23460,30,38.36,0,0,0
23461,31,13.38,0,0,0
23462,31,26.94,1,0,1
23463,15,47.68,1,3,0
23464,34,52.54,1,0,1
23465,8,37.13,1,1,0
23466,7,50.83,1,0,0
23467,5,29.94,0,0,0
23468,29,40.88,1,2,1
23469,28,50.97,0,4,0
23470,34,20.68,0,0,0
23471,18,42.55,0,1,1
23472,3,32.02,1,1,0
23473,15,54.56,1,0,1
23474,5,26.43,1,1,0
23475,31,44.34,0,0,0
23476,31,19.1,1,0,1
23477,4,28.37,0,0,0
23478,7,24.26,0,1,0
23479,2,53.15,0,0,1
23480,26,37.34,0,3,0
23481,23,49.03,1,1,0
23482,1,32.88,0,3,0
23483,10,39.96,1,2,0
23484,27,48.63,1,1,0
23485,23,23.3,0,0,0
23486,10,37.13,0,1,0
23487,23,32.62,1,1,0
23488,11,44.37,0,1,0
23489,34,45.15,0,0,1
23490,28,45.57,1,2,1
23491,14,41.31,1,1,0
23492,31,46.7,1,0,0
23493,17,40.72,0,2,1
23494,31,39.55,0,0,0
23495,25,51.41,0,1,1
23496,10,36.99,0,2,0
23497,19,38.81,0,0,1
23498,28,52.9,1,0,1
23499,29,55.39,0,2,0
23500,10,48.09,0,0,0
23501,23,22.52,1,1,0
23502,18,44.5,0,3,0
23503,10,48.89,0,0,1
23504,15,47.9,0,2,0
23505,18,46.11,1,0,1
23506,5,38.96,0,2,0
23507,22,53.65,1,1,0
23508,25,65.03,1,1,1
23509,22,45.09,1,2,1
23510,14,70.5,0,1,0
23511,29,61.77,0,3,0
23512,28,36.17,1,0,1
23513,26,8.0,1,0,1
23514,32,61.32,0,2,0
23515,4,38.88,1,1,0
23516,26,42.33,1,1,1
23517,30,50.04,0,3,1
23518,16,58.86,0,0,0
23519,8,19.31,0,1,0
23520,30,26.43,1,0,1
23521,24,57.07,1,0,1
23522,13,38.52,1,0,0
23523,17,67.48,0,2,0
23524,18,38.78,1,1,1
23525,23,19.21,0,1,0
23526,2,11.54,1,3,0
23527,8,33.5,1,3,0
23528,8,48.27,0,1,0
23529,30,36.95,0,0,0
23530,22,35.65,1,0,0
23531,7,40.61,1,2,0
23532,13,57.81,1,1,1
23533,34,28.2,1,2,1
23534,14,54.77,0,1,0
23535,35,53.46,0,0,1
23536,21,31.69,1,1,0
23537,6,57.72,1,2,0
23538,7,27.35,1,2,0
23539,7,50.13,1,3,1
23540,2,31.35,1,1,0
23541,32,22.37,0,0,0
23542,10,39.18,0,0,0
23543,22,48.39,1,0,0
23544,15,35.21,1,3,1
23545,9,48.21,0,0,0
23546,27,63.16,1,2,0
23547,20,39.47,1,4,1
23548,24,32.41,1,0,1
23549,15,50.39,1,1,1
23550,33,40.19,0,0,1
23551,17,51.38,1,0,0
23552,14,25.21,0,3,0
23553,2,13.9,0,1,0
23554,2,42.63,0,3,0
23555,11,25.82,1,0,0
23556,6,64.27,1,2,1
23557,9,23.45,0,0,1
23558,8,28.98,1,2,0
23559,5,56.63,1,0,0
23560,31,31.01,1,0,0
23561,28,42.63,0,0,0
23562,11,37.72,1,1,0
23563,21,51.91,1,0,0
23564,3,17.25,1,4,0
23565,15,27.18,1,0,0
23566,15,45.2,0,1,0
23567,29,52.24,0,1,1
23568,13,68.35,0,0,0
23569,34,8.0,0,2,0
23570,10,21.07,1,0,1
23571,16,43.35,1,2,0
23572,22,60.97,0,2,1
23573,15,51.55,1,1,1
23574,29,44.35,1,4,1
23575,21,46.73,1,1,1
23576,18,49.08,1,1,0
23577,16,30.27,1,3,0
23578,18,54.38,0,0,0
23579,9,33.54,0,1,0
23580,3,42.78,0,2,0
23581,32,41.36,1,0,1
23582,20,58.38,1,3,0
23583,22,22.62,0,0,0
23584,31,58.41,0,0,0
23585,20,51.87,1,0,1
23586,34,45.94,1,2,1
23587,22,50.86,0,1,0
23588,7,59.81,1,0,0
23589,24,34.95,1,1,0
23590,6,57.08,0,0,0
23591,28,32.48,1,1,0
23592,22,23.21,0,0,0
23593,21,42.76,1,1,0
23594,6,58.05,1,0,1
23595,29,28.21,1,1,0
23596,15,32.58,1,0,0
23597,25,51.6,0,1,0
23598,32,57.02,0,1,1
23599,33,42.13,1,3,1
23600,8,43.63,0,2,0
23601,33,33.16,1,2,1
23602,12,43.91,0,1,0
23603,28,27.48,1,0,0
23604,17,38.12,0,0,1
23605,23,34.61,1,3,1
23606,27,41.86,0,0,0
23607,6,49.1,1,4,1
23608,18,56.18,1,2,0
23609,16,33.55,1,0,0
23610,20,43.54,1,1,0
23611,32,26.61,0,1,1
23612,11,42.48,1,0,0
23613,30,41.43,0,0,1
23614,23,16.64,1,3,0
23615,35,60.2,0,0,1
23616,19,56.77,1,2,0
23617,11,47.53,0,0,0
23618,9,51.35,1,1,1
23619,6,46.24,1,1,0
23620,5,62.15,1,4,0
23621,33,26.83,0,3,0
23622,1,39.08,1,1,0
23623,34,51.52,1,2,0
23624,20,53.57,1,1,1
23625,35,60.02,1,4,1
23626,11,30.4,1,1,0
23627,31,45.66,1,2,0
23628,31,43.35,0,1,1
23629,12,54.89,0,3,0
23630,13,14.85,1,4,0
23631,25,24.75,1,0,1
23632,7,18.31,1,1,1
23633,22,51.52,0,1,0
23634,3,17.14,1,0,0
23635,25,44.11,1,2,0
23636,16,46.13,0,3,0
23637,27,34.97,1,2,0
23638,21,22.61,1,0,0
23639,8,31.75,0,1,0
23640,5,36.67,0,1,0
23641,18,35.04,0,0,1
23642,6,63.93,0,1,1
23643,5,36.37,1,3,0
23644,7,48.48,1,1,0
23645,13,27.56,1,0,0
23646,20,27.72,1,0,0
23647,5,25.84,0,1,0
23648,9,45.17,1,3,0
23649,3,46.41,1,1,0
23650,28,28.7,1,1,0
23651,25,55.16,1,1,1
23652,32,54.33,0,1,1
23653,7,58.81,1,0,1
23654,5,34.64,0,1,0
23655,23,35.95,1,0,0
23656,27,39.26,1,2,0
23657,5,41.86,1,1,1
23658,25,13.2,0,0,0
23659,23,30.1,0,1,0
23660,16,41.3,1,1,1
23661,14,61.37,1,1,1
23662,27,43.83,1,0,1
23663,9,35.71,1,0,1
23664,20,39.79,0,1,0
23665,4,51.62,0,2,0
23666,29,42.44,1,0,0
23667,1,40.2,0,0,0
23668,27,21.83,1,0,0
23669,18,24.38,0,1,0
23670,34,28.93,0,0,1
23671,21,28.99,1,0,0
23672,12,49.32,0,3,1
23673,15,28.85,1,2,1
23674,35,30.76,1,1,1
23675,25,16.56,1,2,0
23676,13,55.11,0,1,0
23677,20,44.92,1,2,0
23678,5,66.96,0,3,0
23679,27,39.12,0,1,0
23680,36,29.92,1,2,0
23681,25,41.45,0,1,0
23682,29,50.68,1,1,0
23683,5,41.23,1,1,0
23684,20,39.74,1,1,0
23685,1,34.8,0,1,0
23686,1,34.09,0,2,0
23687,17,19.77,1,0,0
23688,9,40.29,1,1,0
23689,11,71.48,1,1,1
23690,31,51.55,0,1,1
23691,13,65.21,0,2,0
23692,10,42.58,0,0,0
23693,30,32.79,1,0,1
23694,23,56.67,1,4,0
23695,34,34.77,0,0,1
23696,11,61.67,1,1,1
23697,23,34.62,1,1,0
23698,28,26.13,0,1,0
23699,30,67.64,1,2,0
23700,34,39.47,1,1,0
23701,36,33.88,0,2,0
23702,12,40.94,1,0,0
23703,6,45.32,1,2,0
23704,20,26.5,1,1,0
23705,35,36.2,0,3,0
23706,8,8.0,0,0,0
23707,14,42.34,0,0,0
23708,30,29.18,0,2,0
23709,17,36.75,0,1,0
23710,32,57.66,1,1,1
23711,4,48.46,1,1,0
23712,32,47.59,1,0,1
23713,34,43.21,0,2,0
23714,8,40.29,0,1,0
23715,30,61.26,0,0,1
23716,1,31.45,0,0,0
23717,17,41.55,0,2,0
23718,32,45.8,1,1,1
